"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","31-DEC-2022","19-JAN-2023",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_175071_773798_19012023060348_WEB.xml","19-JAN-2023 18:10:34",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","30-SEP-2022","18-OCT-2022",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_171715_732392_18102022064838_WEB.xml","18-OCT-2022 19:10:12",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","30-JUN-2022","20-JUL-2022",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_170441_697740_20072022054551_WEB.xml","20-JUL-2022 18:10:18",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","31-MAR-2022","19-APR-2022",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_167675_641139_19042022044454_WEB.xml","19-APR-2022 17:10:31",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","31-DEC-2021","20-JAN-2022",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_165401_595452_20012022045845_WEB.xml","20-JAN-2022 17:10:16",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","30-SEP-2021","18-OCT-2021",,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_162294_536338_18102021053631_WEB.xml","06-JAN-2022 23:10:01",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","30-JUN-2021",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_160212_491768_20072021043149_WEB.xml","20-JUL-2021 16:40:26",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","31-MAR-2021",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_157706_440327_19042021115520_WEB.xml","20-APR-2021 07:10:06",,"::"
"Sun Pharmaceutical Industries Limited","54.48","45.52","0","-","31-DEC-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_154917_393507_19012021122745_WEB.xml","19-JAN-2021 12:40:17",,"::"
"Sun Pharmaceutical Industries Limited","54.69","45.31","0","-","30-SEP-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_152632_345993_20102020110220_WEB.xml","20-OCT-2020 11:10:12",,"::"
"Sun Pharmaceutical Industries Limited","54.69","45.31","0","-","30-JUN-2020",,,"https://nsearchives.nseindia.com/corporate/xbrl/SHP_150482_293859_21072020033859_WEB.xml","21-JUL-2020 15:40:03",,"::"
