"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"TATA CONSUMER PRODUCTS LIMITED","35.76","64.24","0","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JUL-2017 12:10:01",,"::"
"TATA CONSUMER PRODUCTS LIMITED","35.72","64.28","0","-","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-APR-2017 15:10:01",,"::"
"TATA CONSUMER PRODUCTS LIMITED","35.73","64.27","0","-","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","18-JAN-2017 16:10:02",,"::"
"TATA CONSUMER PRODUCTS LIMITED","35.72","64.28","0","-","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-OCT-2016 18:10:01",,"::"
"TATA CONSUMER PRODUCTS LIMITED","35.72","64.28","0","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","20-JUL-2016 17:10:02",,"::"
"TATA CONSUMER PRODUCTS LIMITED","35.73","64.27","0","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-APR-2016 17:15:01",,"::"
"TATA CONSUMER PRODUCTS LIMITED","34.4","65.6","0","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","29-JAN-2016 06:15:02",,"::"
"Tata Global Beverages Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"02-JUL-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"Tata Global Beverages Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
