"COMPANY","PROMOTER & PROMOTER GROUP (A)","PUBLIC (B)","SHARES HELD BY EMPLOYEE TRUSTS (C2)","STATUS","AS ON DATE","SUBMISSION DATE","REVISION DATE","ACTION","BROADCAST DATE/TIME","EXCHANGE DISSEMINATION TIME","TIME TAKEN"
"JSW Steel Limited","41.62","57.75","0.63","-","30-JUN-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","13-JUL-2017 18:10:01",,"::"
"JSW Steel Limited","41.62","57.79","0.59","Revised","31-MAR-2017",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","17-MAY-2017 14:10:01",,"::"
"JSW Steel Limited","41.56","57.83","0.61","Revised","31-DEC-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","08-FEB-2017 19:10:01",,"::"
"JSW Steel Limited","41.48","58.03","0.48","Revised","30-SEP-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","24-JAN-2017 13:10:02",,"::"
"JSW Steel Limited","41.48","57.96","0.56","-","30-JUN-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","19-JUL-2016 14:10:01",,"::"
"JSW Steel Limited","41.48","57.74","0.78","-","31-MAR-2016",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-APR-2016 17:15:01",,"::"
"JSW Steel Limited","41.45","57.59","0.96","-","31-DEC-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/-","25-JAN-2016 06:15:02",,"::"
"JSW Steel Limited","0","0","0",,"30-SEP-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2015",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2014",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2013",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2012",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2011",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2010",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-DEC-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-SEP-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"30-JUN-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
"JSW Steel Limited","0","0","0",,"31-MAR-2009",,,"https://nsearchives.nseindia.com/corporate/xbrl/null",,,
